"Austronesian","Oceanic","Eastern Malayo-Polynesian",,err,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,7,6,4,,,1,,,,,,4,6,,2,,3,,,,,,4,1,,,,,,,,,,1,,,,,,1,1,4,,,,,,,,,,2,,1,2,,2,2,2,2,2,1,,1,,,,,,1,2,,4,4,4,,,2,2,5,2,2,3,,2,,,,,,,1,,,,1,,,,,,,,1,3,1,,1,,,,,,,,,,,,,,,,,,3,,,,2,4,4,20,,,5,,,,4,2,7,4,,,,,,,,,,,,,,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,haw,1,2,1,1,1,1,1,2,,,,1,1,1,6,8,2,1,3,1,,,,,,,,,1,1,,,1,1,1,7,,5,3,1,1,,,,3,1,3,,1,,,,,,9,3,5,3,1,,4,,,,,,,,1,1,4,2,4,,5,2,1,,2,3,2,,,,,,3,,2,2,,2,2,2,1,1,1,,1,,,,,2,,2,1,4,4,4,,,,5,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,1,1,3,,,,,,,,,,3,,,,,1,,,,1,4,4,9,3,,,,,,,,,,,,,,,,,,1,,1,6,4,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,klv,3,2,3,2,2,1,1,2,3,2,,1,2,1,1,3,4,,1,1,,,,,,,,,5,1,1,3,1,1,1,6,,4,,5,5,5,,5,3,1,4,3,1,4,,3,1,1,9,2,8,1,3,,2,,,,,,8,,,,,,,1,5,2,1,2,1,2,3,1,1,4,5,1,7,4,2,2,,2,1,2,2,1,1,,1,,,,,,6,1,1,4,4,4,1,,2,2,5,2,2,3,,2,3,4,8,5,1,1,2,1,7,1,6,3,1,1,2,,4,4,2,1,1,1,,,,,1,,,,,,,,,,,,,2,1,,,,1,4,4,21,,,13,27,,,,,7,4,,,,,,,,,20,,1,6,4,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,krb,1,2,1,1,1,1,1,1,1,2,,1,2,1,,,,,3,1,,,,,,,,,4,1,1,1,,,,6,,4,3,,,3,,1,,,1,6,,,,4,1,1,9,,,3,3,,2,,,,,,,,2,,,,,1,1,2,4,2,2,3,,1,1,,,,4,,2,2,1,2,2,2,2,1,1,,1,,,,,2,,2,1,4,4,4,1,,2,4,5,2,2,2,,1,,,,,2,2,4,,,,,,,,,,,,1,,1,1,,,,,1,,,,,,,,,,,,,,1,,,,1,4,4,12,3,,,,,,,,,,,,,,,,,,4,,1,6,4,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,len,2,2,2,1,1,1,1,2,,,,1,2,1,6,8,1,1,1,1,,,,,,,,,5,,,,,,,7,,,,4,2,,,,,,,,,,,,,,9,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,1,2,1,2,2,2,2,2,1,,1,,,,,2,2,2,1,4,4,4,,,,2,,,,,,,,,,,,,6,,,,1,,1,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,,,14,3,,,2,1,4,18,4,,14,,7,,4,6,5,4,,,,,,,,,,,,,,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,mok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,1,1,1,8,6,5,,2,1,,,,3,,1,,,,,,1,1,9,1,,,3,,2,,,,,,,1,,,,,,4,5,2,1,2,2,1,3,,,4,5,1,2,,3,2,,2,3,2,2,2,1,,1,,,,,1,1,1,1,4,4,4,,,,5,,,,,,,,,,,,,2,,,,1,3,1,1,2,,,,,3,1,1,,1,2,,,,,,,,,,,,,,,,1,,,,1,4,4,2,3,,2,,,,4,1,7,4,,,,,,,,,,,,,,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,poh,1,3,1,1,1,1,1,2,,,,1,3,1,,,,,1,1,,,,,,,,,3,1,,,,,,9,,,,,1,,,,3,2,1,,3,,,,,,9,,,,3,,2,2,4,2,,,,,,,,,,4,,,,,,,,1,1,,,,2,,1,2,1,2,3,2,2,2,1,,1,,,,,3,6,3,1,4,4,4,,,,,,,,,,,,,,,,,2,,,,6,,,,,,,,,,,,,1,2,,1,,,,,,,,,2,,,,,1,,,,1,4,4,2,3,,2,,,,4,1,7,4,,,,,,,,,,,,,,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,7,,5,,1,1,,,,3,1,3,6,,2,,2,,,9,2,3,3,2,,4,2,1,1,,,5,2,,,,,,1,,,,,,,,,,4,5,3,7,2,2,2,,2,2,2,6,3,1,,1,,,,,3,1,2,1,4,4,4,,,1,,1,1,1,,,2,3,4,,,,2,2,,,,1,1,1,1,2,3,,,5,,,,,1,2,,,,,,,,,,,,,,,2,1,,,,1,4,4,16,3,,,,,,,,,,,,,,,,,,5,,1,6,4,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,tgk,1,2,2,2,1,1,1,5,,,,1,2,1,2,8,1,5,1,1,,,,,,,,,1,1,,,,,,7,,,,1,1,,,,,,,6,,,,3,,,9,1,,,,,2,,,,,,,1,,,,,,5,,,,,,,,,,,,,2,,1,2,1,2,2,2,2,1,1,,1,,,,,2,2,2,1,4,4,4,,,2,4,3,1,1,,,2,,,,,,4,4,,,,1,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,4,4,2,3,,2,,,,4,1,7,4,,,,,,,,,,,,,,
"Austronesian","Oceanic","Eastern Malayo-Polynesian",,tvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7,6,5,3,1,1,,,,3,1,3,,,2,,,1,1,9,,,5,2,,,,,,,,6,,2,,,,,5,2,,,,2,3,3,,,,,,5,,2,1,,2,2,2,2,1,1,,1,,,,,,6,3,,2,2,2,,,,,,,,,,,3,4,8,5,3,2,,,,4,6,,,,,1,,,,3,2,2,1,,,,,,,,,,,,,,,,,,1,,,,1,4,4,13,3,,,,,,,,,,,,,,,,,,,,,,,1
